mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
645,STD,0,0,0
646,STD,0,0,0
647,STD,0,0,0
648,STD,0,0,0
649,LVR,0,0,0
650,LVR,0,0,0
651,LVR,0,0,0
652,AOR,0,0,0
653,AOR,0,0,0
654,AOR,0,0,0
655,AOR,0,0,0
656,STD,0,0,0
657,LVR,0,0,0
658,LVR,0,0,0
659,COR,0,0,0
660,COR,0,0,0
661,LVR,0,0,0
662,LVR,0,0,0
663,AOR,0,0,0
664,AOR,0,0,0
665,AOR,0,0,0
666,AOR,0,0,0
667,STD,0,0,0
668,AOR,3,0,3
669,AOR,0,0,0
670,AOR,0,0,0
671,AOR,3,0,3
672,LVR,2,0,2
673,LVR,0,0,0
674,AOR,7,0,7
675,AOR,0,0,0
676,AOR,0,0,0
677,AOR,7,0,7
678,LVR,2,0,2
679,LVR,2,0,2
680,AOR,2,0,2
681,AOR,2,0,2
682,AOR,2,0,2
683,AOR,2,0,2
684,LVR,0,0,0
685,LVR,2,0,2
686,ROR,0,0,0
687,ROR,0,0,0
688,ROR,2,0,2
689,LVR,0,0,0
690,LVR,1,0,1
691,AOR,5,0,5
692,AOR,5,0,5
693,AOR,0,0,0
694,AOR,5,0,5
695,LVR,0,0,0
696,LVR,0,0,0
697,AOR,0,0,0
698,AOR,0,0,0
699,AOR,0,0,0
700,AOR,0,0,0
701,LVR,1,0,1
702,LVR,0,0,0
703,ROR,4,0,4
704,ROR,1,0,1
705,ROR,0,0,0
706,LVR,0,0,0
707,LVR,0,0,0
708,AOR,5,0,5
709,AOR,0,0,0
710,AOR,0,0,0
711,AOR,5,0,5
712,LVR,0,0,0
713,LVR,0,0,0
714,AOR,0,0,0
715,AOR,0,0,0
716,AOR,0,0,0
717,AOR,0,0,0
718,ROR,0,0,0
719,ROR,0,0,0
720,ROR,5,0,5
721,LVR,0,0,0
722,EVR,0,0,0
723,LVR,2,0,2
724,COR,0,0,0
725,COR,7,0,7
726,STD,0,0,0
727,LVR,0,0,0
728,LVR,1,0,1
729,SOR,0,0,0
730,SOR,0,0,0
731,LVR,0,0,0
732,LVR,1,0,1
733,AOR,0,0,0
734,AOR,0,0,0
735,AOR,1,0,1
736,AOR,0,0,0
737,LVR,1,0,1
738,LVR,1,0,1
739,LVR,0,0,0
740,LVR,1,0,1
741,STD,0,0,0
742,STD,0,0,0
743,COR,3,3,0
744,COR,0,0,0
745,STD,3,3,0
746,STD,0,0,0
747,STD,0,0,0
748,LVR,0,0,0
