mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
664,LVR,0,0,0
665,AOR,0,0,0
666,AOR,0,0,0
667,AOR,0,0,0
668,AOR,0,0,0
669,STD,0,0,0
670,AOR,3,0,3
671,AOR,0,0,0
672,AOR,0,0,0
673,AOR,3,0,3
674,LVR,1,0,1
675,LVR,0,0,0
676,AOR,8,0,8
677,AOR,0,0,0
678,AOR,0,0,0
679,AOR,8,0,8
680,LVR,1,0,1
681,LVR,1,0,1
682,AOR,1,0,1
683,AOR,1,0,1
684,AOR,1,0,1
685,AOR,1,0,1
686,LVR,0,0,0
687,LVR,1,0,1
688,ROR,0,0,0
689,ROR,0,0,0
690,ROR,1,0,1
691,LVR,0,0,0
692,LVR,2,0,2
693,AOR,7,0,7
694,AOR,7,0,7
695,AOR,0,0,0
696,AOR,7,0,7
697,LVR,0,0,0
698,LVR,0,0,0
699,AOR,0,0,0
700,AOR,0,0,0
701,AOR,0,0,0
702,AOR,0,0,0
703,LVR,2,0,2
704,LVR,0,0,0
705,ROR,5,0,5
706,ROR,2,0,2
707,ROR,0,0,0
708,LVR,0,0,0
709,LVR,0,0,0
710,AOR,7,0,7
711,AOR,0,0,0
712,AOR,0,0,0
713,AOR,7,0,7
714,LVR,0,0,0
715,LVR,0,0,0
716,AOR,0,0,0
717,AOR,0,0,0
718,AOR,0,0,0
719,AOR,0,0,0
720,ROR,0,0,0
721,ROR,0,0,0
722,ROR,7,0,7
723,LVR,0,0,0
724,EVR,0,0,0
725,LVR,1,0,1
726,COR,0,0,0
727,COR,8,0,8
728,STD,0,0,0
729,LVR,0,0,0
730,LVR,1,0,1
731,SOR,0,0,0
732,SOR,0,0,0
733,LVR,0,0,0
734,LVR,1,0,1
735,AOR,0,0,0
736,AOR,0,0,0
737,AOR,1,0,1
738,AOR,0,0,0
739,LVR,1,0,1
740,LVR,1,0,1
741,LVR,0,0,0
742,LVR,1,0,1
743,STD,0,0,0
744,STD,0,0,0
745,COR,2,2,0
746,COR,0,0,0
747,STD,2,2,0
748,STD,0,0,0
749,STD,0,0,0
