mutant_id,mutation,failing_test,assertions_failures,non_assertions_failures
664,AOR,0,0,0
665,AOR,0,0,0
666,AOR,0,0,0
667,AOR,2,2,0
668,STD,0,0,0
669,AOR,0,0,0
670,AOR,0,0,0
671,AOR,1,0,1
672,AOR,0,0,0
673,LVR,5,0,5
674,LVR,1,0,1
675,AOR,0,0,0
676,AOR,0,0,0
677,AOR,0,0,0
678,AOR,6,0,6
679,LVR,1,0,1
680,LVR,0,0,0
681,AOR,0,0,0
682,AOR,6,0,6
683,AOR,0,0,0
684,AOR,0,0,0
685,LVR,0,0,0
686,LVR,0,0,0
687,ROR,0,0,0
688,ROR,0,0,0
689,ROR,0,0,0
690,LVR,3,0,3
691,LVR,0,0,0
692,AOR,6,0,6
693,AOR,0,0,0
694,AOR,0,0,0
695,AOR,2,0,2
696,LVR,0,0,0
697,LVR,8,0,8
698,AOR,0,0,0
699,AOR,0,0,0
700,AOR,1,0,1
701,AOR,0,0,0
702,LVR,0,0,0
703,LVR,0,0,0
704,ROR,0,0,0
705,ROR,1,0,1
706,ROR,0,0,0
707,LVR,0,0,0
708,LVR,1,0,1
709,AOR,0,0,0
710,AOR,1,0,1
711,AOR,1,0,1
712,AOR,4,0,4
713,LVR,0,0,0
714,LVR,1,0,1
715,AOR,0,0,0
716,AOR,0,0,0
717,AOR,1,1,0
718,AOR,0,0,0
719,ROR,1,1,0
720,ROR,0,0,0
721,ROR,0,0,0
722,LVR,4,0,4
723,EVR,4,0,4
724,LVR,4,0,4
725,COR,0,0,0
726,COR,0,0,0
727,STD,0,0,0
728,LVR,1,0,1
729,LVR,0,0,0
730,SOR,0,0,0
731,SOR,0,0,0
732,LVR,1,0,1
733,LVR,4,0,4
734,AOR,4,0,4
735,AOR,0,0,0
736,AOR,4,0,4
737,AOR,6,0,6
738,LVR,0,0,0
739,LVR,4,0,4
740,LVR,10,0,10
741,LVR,0,0,0
742,STD,0,0,0
743,STD,1,0,1
744,COR,0,0,0
745,COR,0,0,0
746,STD,0,0,0
747,STD,4,0,4
748,STD,0,0,0
